PassengerID,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
4355,0,3,Name_4355,female,18.3,2,3,63126,18.39,G6,C
4356,0,1,Name_4356,male,34.7,3,1,68943,38.42,G6,Q
4357,1,2,Name_4357,male,22.4,0,4,22687,185.23,C123,S
4358,1,3,Name_4358,female,20.2,0,5,81528,54.26,G6,Q
4359,0,3,Name_4359,female,29.0,0,3,69514,198.66,,C
4360,0,3,Name_4360,male,,3,5,32125,139.12,,C
4361,1,2,Name_4361,female,9.9,2,3,50008,94.43,C123,S
4362,0,1,Name_4362,female,37.7,2,4,43754,184.81,B57,C
4363,0,2,Name_4363,female,,1,3,85768,161.05,B57,C
4364,0,2,Name_4364,male,29.7,3,2,16341,91.5,C123,C
4365,0,3,Name_4365,male,29.5,1,3,31551,23.03,C123,C
4366,0,1,Name_4366,male,22.6,5,1,48484,174.98,C123,C
4367,0,2,Name_4367,female,15.7,1,3,38720,155.36,E44,C
4368,0,3,Name_4368,female,26.0,1,0,10156,160.24,C123,Q
4369,1,2,Name_4369,male,52.8,1,3,51194,151.52,,C
4370,1,2,Name_4370,male,10.9,0,5,93660,62.39,,Q
4371,1,3,Name_4371,female,53.7,5,4,86133,173.18,D33,S
4372,1,3,Name_4372,female,26.4,1,0,75546,10.42,B57,C
4373,1,1,Name_4373,female,30.5,2,4,74749,55.08,B57,C
4374,0,2,Name_4374,female,14.8,1,5,78180,18.85,C123,Q
4375,0,3,Name_4375,male,19.2,0,1,38695,31.01,B57,C
4376,0,3,Name_4376,female,23.0,4,2,97838,111.15,C123,Q
4377,0,1,Name_4377,female,15.4,5,1,29087,17.08,C123,Q
4378,1,1,Name_4378,male,27.1,4,0,65046,44.46,B57,C
4379,0,3,Name_4379,male,24.3,4,5,88165,54.22,B57,S
4380,0,1,Name_4380,female,55.9,5,5,92073,134.51,D33,S
4381,1,3,Name_4381,male,13.7,3,2,37276,99.08,G6,S
4382,0,2,Name_4382,female,31.4,2,3,31902,97.1,D33,Q
4383,0,1,Name_4383,female,33.5,0,0,25449,156.0,D33,Q
4384,1,2,Name_4384,male,15.0,5,2,70614,96.78,B57,C
4385,0,2,Name_4385,male,39.6,4,4,60754,76.21,,Q
4386,0,2,Name_4386,female,24.4,0,2,74959,192.87,D33,S
4387,0,3,Name_4387,male,-4.9,0,4,59249,11.58,,C
4388,0,2,Name_4388,female,39.2,3,4,93234,68.02,B57,S
4389,0,2,Name_4389,female,14.4,4,5,20746,125.78,E44,C
4390,1,2,Name_4390,female,15.3,1,2,98505,158.73,C123,S
4391,1,3,Name_4391,male,39.6,0,5,12070,165.12,G6,C
4392,1,2,Name_4392,female,25.1,4,5,81352,18.75,,S
4393,1,2,Name_4393,female,42.8,0,1,61283,144.74,E44,Q
4394,1,1,Name_4394,female,46.9,3,1,45377,146.85,,S
4395,1,3,Name_4395,male,21.0,3,5,25675,50.68,C123,C
4396,0,2,Name_4396,female,41.1,1,5,56772,31.43,C123,S
4397,1,1,Name_4397,female,19.4,3,4,97401,152.44,G6,Q
4398,1,3,Name_4398,female,61.3,4,5,69454,57.41,D33,C
4399,0,3,Name_4399,male,20.3,5,0,30325,10.32,C123,Q
4400,0,3,Name_4400,female,44.4,3,2,42685,52.48,G6,S
4401,1,3,Name_4401,female,41.8,5,0,71688,15.9,,C
4402,0,3,Name_4402,male,34.4,1,1,90237,57.35,,S
4403,1,3,Name_4403,male,20.6,2,0,50949,73.65,,C
4404,0,2,Name_4404,female,27.9,0,3,80975,61.57,,Q
4405,1,2,Name_4405,female,-0.2,0,3,32028,184.79,,Q
4406,0,2,Name_4406,female,33.1,4,1,61001,54.18,B57,Q
4407,0,2,Name_4407,male,34.9,1,0,55649,98.83,C123,S
4408,1,1,Name_4408,male,31.9,1,2,89458,191.91,C123,C
4409,1,2,Name_4409,female,-11.6,1,1,49001,177.05,D33,Q
4410,1,3,Name_4410,male,12.3,0,3,76105,68.76,D33,S
4411,1,2,Name_4411,female,19.5,3,1,80594,72.03,B57,S
4412,1,2,Name_4412,female,34.1,0,0,11376,122.73,C123,C
4413,0,3,Name_4413,male,34.1,0,0,43929,184.39,D33,Q
4414,1,2,Name_4414,female,27.6,0,0,17574,11.9,G6,S
4415,1,2,Name_4415,male,38.9,3,4,39241,84.69,,Q
4416,0,2,Name_4416,male,15.6,2,0,74485,171.46,,C
4417,0,1,Name_4417,female,38.5,4,5,80506,87.99,C123,Q
4418,1,2,Name_4418,male,36.6,2,3,12285,146.81,,Q
4419,0,3,Name_4419,female,35.3,2,3,32881,141.47,,S
4420,0,3,Name_4420,male,27.5,0,4,12564,49.04,G6,S
4421,1,2,Name_4421,female,55.6,2,3,92328,95.42,E44,C
4422,0,2,Name_4422,female,36.9,0,3,22133,117.58,B57,C
4423,0,2,Name_4423,female,16.4,0,1,73842,145.94,D33,C
4424,1,3,Name_4424,male,33.5,4,0,23340,166.25,E44,S
4425,1,3,Name_4425,female,40.5,1,5,53339,154.39,D33,C
4426,0,1,Name_4426,male,21.8,0,5,82049,15.38,E44,C
4427,0,1,Name_4427,male,45.2,2,1,97702,137.42,,S
4428,1,1,Name_4428,male,35.3,4,5,57331,104.49,D33,C
4429,0,3,Name_4429,male,-2.8,5,1,57421,119.03,B57,S
4430,0,1,Name_4430,male,34.2,5,5,99442,80.86,C123,C
4431,0,2,Name_4431,female,24.3,5,3,76493,145.66,G6,S
4432,1,2,Name_4432,male,37.5,2,2,97278,138.04,E44,Q
4433,0,3,Name_4433,female,43.2,1,0,40119,120.1,G6,S
4434,0,1,Name_4434,female,32.7,3,2,47126,173.71,G6,S
4435,1,2,Name_4435,male,53.3,1,3,74566,29.36,D33,S
4436,0,3,Name_4436,female,27.5,4,4,12148,67.19,C123,C
4437,0,1,Name_4437,female,38.7,1,1,38099,104.07,D33,S
4438,1,2,Name_4438,male,41.3,5,5,60591,192.13,G6,S
4439,1,1,Name_4439,female,28.6,1,5,49924,23.67,,C
4440,1,3,Name_4440,male,40.9,4,3,12203,74.04,B57,Q
4441,1,1,Name_4441,male,21.7,4,5,15512,185.92,C123,S
4442,0,3,Name_4442,male,24.1,5,3,96633,180.61,C123,C
4443,0,1,Name_4443,female,11.6,2,2,40784,174.4,,Q
4444,1,2,Name_4444,female,33.4,0,4,60444,68.59,G6,S
4445,1,3,Name_4445,female,34.6,3,1,42852,170.9,D33,Q
4446,0,3,Name_4446,female,46.5,3,5,32647,106.01,,S
4447,1,3,Name_4447,male,41.1,5,4,54207,127.76,B57,S
4448,0,1,Name_4448,male,26.0,3,4,27555,55.38,E44,Q
4449,1,1,Name_4449,female,13.5,1,4,32007,144.27,D33,Q
4450,0,2,Name_4450,male,36.1,4,0,23314,72.26,C123,Q
4451,1,3,Name_4451,female,45.6,4,4,49162,75.34,,S
4452,1,3,Name_4452,male,,5,3,68618,131.0,D33,S
4453,0,1,Name_4453,male,45.2,4,0,46226,55.57,E44,C
4454,1,1,Name_4454,male,27.0,0,0,45093,52.64,B57,C
4455,0,2,Name_4455,male,23.5,4,4,34366,80.14,,C
4456,0,2,Name_4456,male,19.7,4,5,11904,157.83,B57,S
4457,0,1,Name_4457,female,29.2,1,5,73971,52.69,E44,Q
4458,0,3,Name_4458,female,28.9,2,5,20689,159.59,E44,C
4459,0,2,Name_4459,male,32.9,3,5,19026,142.17,G6,S
4460,1,1,Name_4460,female,,1,3,85542,139.03,C123,Q
4461,1,1,Name_4461,male,28.1,1,5,17962,100.2,G6,C
4462,0,3,Name_4462,male,19.1,1,1,21643,151.72,D33,Q
4463,1,1,Name_4463,male,43.2,3,4,89715,12.57,E44,Q
4464,0,1,Name_4464,male,31.1,5,0,19114,68.07,G6,C
4465,1,2,Name_4465,female,27.6,1,1,94087,139.04,C123,C
4466,1,1,Name_4466,male,,2,5,43255,197.59,C123,S
4467,1,1,Name_4467,female,,5,1,88048,10.48,E44,Q
4468,1,2,Name_4468,male,48.3,4,0,85180,106.89,,C
4469,0,3,Name_4469,male,37.8,2,5,77914,185.53,G6,C
4470,0,3,Name_4470,female,7.3,5,1,25029,174.07,B57,Q
4471,1,2,Name_4471,male,40.7,4,3,34130,14.4,E44,Q
4472,1,2,Name_4472,male,,4,3,87775,110.62,D33,Q
4473,0,3,Name_4473,female,31.7,1,4,70230,10.81,G6,C
4474,1,3,Name_4474,female,52.4,1,4,62640,160.02,G6,C
4475,0,3,Name_4475,female,33.0,3,1,17352,68.69,E44,S
4476,0,3,Name_4476,male,10.2,0,0,78030,155.46,,Q
4477,0,3,Name_4477,male,35.1,2,3,44405,189.51,G6,C
4478,1,2,Name_4478,female,33.4,3,2,95436,195.46,G6,C
4479,0,1,Name_4479,female,21.6,3,4,45307,179.88,D33,Q
4480,1,3,Name_4480,male,38.0,2,3,43832,48.79,,C
4481,0,3,Name_4481,male,6.7,5,5,56434,46.97,D33,Q
4482,1,1,Name_4482,female,43.9,2,1,80324,128.9,B57,C
4483,1,1,Name_4483,female,17.7,4,3,21434,113.37,D33,Q
4484,1,1,Name_4484,female,,0,3,70186,11.81,B57,Q
4485,0,1,Name_4485,female,28.4,5,1,22194,84.43,D33,C
4486,0,1,Name_4486,male,36.1,1,4,14669,182.27,B57,Q
4487,1,1,Name_4487,male,32.3,0,4,77486,180.69,,S
4488,1,2,Name_4488,male,19.6,0,2,62637,48.74,D33,S
4489,1,1,Name_4489,male,22.9,1,2,83725,82.57,D33,Q
4490,0,1,Name_4490,female,14.1,0,4,35567,116.47,E44,S
4491,0,2,Name_4491,male,26.9,5,4,82538,172.03,D33,C
4492,0,1,Name_4492,female,45.1,5,4,53847,111.08,B57,C
4493,0,3,Name_4493,male,29.9,5,4,40772,193.96,E44,Q
4494,1,3,Name_4494,male,42.0,3,3,97200,161.82,B57,C
4495,1,1,Name_4495,male,,3,2,31607,191.09,D33,C
4496,0,2,Name_4496,female,21.8,5,1,66512,148.98,D33,S
4497,0,3,Name_4497,male,27.4,1,0,80286,176.75,B57,C
4498,1,2,Name_4498,female,60.4,1,1,36655,167.89,,C
4499,0,3,Name_4499,female,50.2,2,5,34783,58.23,,S
4500,0,1,Name_4500,male,6.6,2,0,22723,53.61,,Q
4501,0,2,Name_4501,female,35.4,5,3,29515,174.23,G6,Q
4502,0,2,Name_4502,male,30.0,0,5,84107,26.09,E44,S
4503,0,2,Name_4503,female,41.6,0,2,60452,87.63,E44,S
4504,0,3,Name_4504,male,19.6,1,0,57867,165.92,,C
4505,1,3,Name_4505,female,18.2,0,4,74441,164.52,D33,C
4506,0,3,Name_4506,female,20.5,4,5,65366,36.37,E44,Q
4507,0,1,Name_4507,male,22.0,3,3,48867,102.66,B57,Q
4508,1,3,Name_4508,male,,0,0,10065,101.17,D33,S
4509,1,1,Name_4509,male,,0,4,35806,71.51,E44,C
4510,1,2,Name_4510,male,21.3,2,5,48281,184.26,C123,S
4511,0,2,Name_4511,female,5.0,4,3,13139,134.09,E44,Q
4512,1,1,Name_4512,female,44.1,0,5,81109,196.24,,Q
4513,0,3,Name_4513,female,47.8,3,0,48379,22.69,B57,S
4514,0,1,Name_4514,female,,0,4,70237,84.93,E44,C
4515,0,2,Name_4515,male,25.8,1,2,79830,168.68,G6,C
4516,1,2,Name_4516,female,36.3,4,3,27451,90.31,,S
4517,1,1,Name_4517,male,50.6,0,0,71002,59.76,G6,Q
4518,1,3,Name_4518,female,35.7,4,4,60648,199.58,D33,S
4519,1,3,Name_4519,male,20.2,0,2,38597,175.89,G6,S
4520,1,1,Name_4520,male,7.3,3,5,88233,113.83,B57,C
4521,0,1,Name_4521,male,,3,4,70179,116.72,C123,Q
4522,0,3,Name_4522,male,31.0,4,2,27702,11.3,C123,Q
4523,0,2,Name_4523,male,20.8,5,0,77504,196.39,D33,C
4524,0,1,Name_4524,female,32.7,2,4,44993,163.2,D33,Q
4525,1,3,Name_4525,male,22.3,2,4,11334,16.98,G6,Q
4526,1,3,Name_4526,female,15.2,1,1,27010,43.5,B57,C
4527,0,2,Name_4527,female,13.5,5,3,23197,166.0,G6,Q
4528,1,2,Name_4528,male,51.9,2,4,51865,26.5,B57,Q
4529,1,2,Name_4529,female,42.4,4,2,95411,188.94,B57,S
4530,0,2,Name_4530,female,54.2,2,3,36735,199.98,C123,Q
4531,0,2,Name_4531,female,37.6,1,0,62496,178.42,B57,S
4532,1,1,Name_4532,male,24.0,0,3,63576,150.39,E44,S
4533,1,3,Name_4533,male,48.5,2,1,60927,102.58,B57,S
4534,0,1,Name_4534,male,29.5,4,0,67574,25.66,C123,C
4535,0,1,Name_4535,male,,4,4,51237,148.78,,C
4536,0,1,Name_4536,female,29.4,1,5,56644,85.4,G6,Q
4537,1,1,Name_4537,female,-11.3,1,0,21710,118.34,B57,S
4538,0,1,Name_4538,female,52.5,3,0,58324,65.74,E44,Q
4539,0,2,Name_4539,female,36.9,3,1,65726,56.01,D33,Q
4540,1,2,Name_4540,female,34.6,3,2,82821,71.62,G6,Q
4541,1,3,Name_4541,female,29.1,0,0,49054,164.63,D33,Q
4542,1,1,Name_4542,male,32.3,4,2,73550,91.03,E44,Q
4543,1,3,Name_4543,female,,3,3,98302,69.22,C123,S
4544,1,2,Name_4544,female,38.6,4,5,53833,92.26,,S
4545,0,2,Name_4545,female,11.7,1,1,53877,16.13,C123,S
4546,0,2,Name_4546,male,32.6,0,4,16227,179.21,,S
4547,1,1,Name_4547,female,37.9,1,0,24191,114.83,G6,C
4548,1,1,Name_4548,female,27.2,4,5,42255,29.92,B57,S
4549,1,2,Name_4549,male,35.2,5,5,98416,64.8,B57,S
4550,1,3,Name_4550,female,16.1,5,2,21283,196.88,D33,S
4551,1,3,Name_4551,male,16.5,3,0,24196,122.68,C123,C
4552,0,2,Name_4552,male,33.3,5,5,48957,65.37,B57,Q
4553,0,3,Name_4553,female,39.5,1,1,44675,91.01,,C
4554,0,2,Name_4554,female,3.8,5,4,57439,59.11,B57,S
4555,0,3,Name_4555,male,37.3,2,3,30666,16.04,C123,S
4556,1,2,Name_4556,female,22.4,0,3,47727,169.99,C123,C
4557,0,3,Name_4557,female,27.3,4,2,17237,65.57,E44,Q
4558,1,1,Name_4558,male,11.2,3,5,33341,169.3,D33,C
4559,1,2,Name_4559,male,18.1,1,3,27338,100.93,C123,C
4560,1,2,Name_4560,female,43.5,0,2,52769,44.75,E44,S
4561,0,3,Name_4561,male,30.5,3,4,69917,162.36,C123,C
4562,1,2,Name_4562,female,24.6,1,0,29161,81.65,G6,C
4563,0,2,Name_4563,female,28.4,5,1,69646,144.47,,C
4564,0,2,Name_4564,female,36.8,4,4,80842,169.07,,C
4565,1,1,Name_4565,female,36.2,2,4,90340,192.97,G6,C
4566,1,1,Name_4566,male,28.9,2,3,13603,26.3,G6,C
4567,1,3,Name_4567,female,45.3,5,3,95185,11.59,C123,S
4568,0,1,Name_4568,male,43.6,4,1,94865,114.2,B57,S
4569,1,3,Name_4569,female,35.8,0,0,24954,60.21,B57,S
4570,0,1,Name_4570,female,30.8,4,4,82741,99.13,G6,S
4571,1,3,Name_4571,male,39.2,5,5,95588,23.81,D33,C
4572,1,1,Name_4572,female,34.4,1,3,70701,105.3,,C
4573,0,1,Name_4573,male,44.9,0,4,31750,33.72,E44,C
4574,0,3,Name_4574,male,42.6,2,0,94398,169.33,G6,C
4575,0,2,Name_4575,female,15.7,5,2,23119,154.3,,S
4576,0,2,Name_4576,female,14.8,1,0,24979,24.07,E44,S
4577,0,1,Name_4577,female,20.2,5,4,17100,168.91,E44,C
4578,0,3,Name_4578,female,43.7,3,4,31031,71.74,G6,C
4579,1,2,Name_4579,male,7.9,3,1,50744,77.04,B57,C
4580,1,3,Name_4580,female,35.5,3,4,70950,44.16,D33,C
4581,0,2,Name_4581,female,35.1,2,3,52691,168.71,,Q
4582,1,3,Name_4582,female,46.3,4,5,16620,86.89,G6,Q
4583,0,1,Name_4583,female,,0,1,22851,19.28,E44,Q
4584,1,3,Name_4584,female,,2,4,35439,193.59,,Q
4585,1,2,Name_4585,male,16.6,1,0,66003,58.62,C123,C
4586,0,1,Name_4586,female,13.5,1,4,45680,187.87,C123,C
4587,0,3,Name_4587,male,22.5,3,0,79961,67.24,,C
4588,0,2,Name_4588,female,27.4,0,0,31387,167.97,,Q
4589,1,1,Name_4589,female,13.7,3,4,47495,136.2,E44,Q
4590,0,3,Name_4590,female,50.6,1,0,13881,173.64,G6,C
4591,1,2,Name_4591,male,11.4,1,5,91114,195.46,B57,Q
4592,0,3,Name_4592,female,,4,2,83766,175.58,G6,S
4593,1,3,Name_4593,male,46.6,4,1,13171,86.7,D33,Q
4594,1,1,Name_4594,male,42.6,4,4,59267,164.76,,Q
4595,0,1,Name_4595,female,20.3,3,2,13674,145.21,C123,Q
4596,1,2,Name_4596,male,34.8,5,0,67817,21.7,E44,Q
4597,1,1,Name_4597,female,12.1,0,0,42473,186.65,B57,C
4598,0,2,Name_4598,female,42.8,4,1,41607,98.53,G6,S
4599,1,3,Name_4599,male,29.0,2,2,24179,35.55,D33,C
4600,0,3,Name_4600,female,24.3,4,2,21469,90.82,G6,Q
4601,0,2,Name_4601,female,12.9,3,4,20863,124.6,D33,Q
4602,0,3,Name_4602,male,,0,0,42927,118.86,G6,Q
4603,0,1,Name_4603,male,15.5,4,3,62673,119.21,B57,Q
4604,1,3,Name_4604,male,45.6,0,4,23377,58.61,B57,Q
4605,1,1,Name_4605,male,24.4,2,4,58399,130.21,E44,S
4606,1,2,Name_4606,male,27.6,1,4,69467,182.41,B57,C
4607,0,2,Name_4607,male,39.2,0,1,60223,83.85,D33,Q
4608,1,3,Name_4608,female,55.3,5,1,31917,129.81,E44,S
4609,1,3,Name_4609,male,48.6,4,4,17346,56.36,B57,C
4610,0,1,Name_4610,male,16.4,3,5,10758,19.17,C123,C
4611,0,1,Name_4611,female,2.8,5,3,27112,121.29,D33,C
4612,1,3,Name_4612,female,63.0,5,2,72764,19.03,E44,Q
4613,0,3,Name_4613,male,,3,2,26653,147.48,D33,Q
4614,0,2,Name_4614,male,32.6,3,0,31618,137.37,E44,S
4615,0,2,Name_4615,female,12.2,3,2,24105,80.17,D33,S
4616,0,2,Name_4616,male,43.5,5,2,43821,88.15,C123,C
4617,1,3,Name_4617,male,28.5,0,3,79661,184.37,B57,Q
4618,0,3,Name_4618,female,,3,2,93092,12.5,G6,C
4619,0,3,Name_4619,male,42.5,1,3,39829,117.03,G6,C
4620,0,2,Name_4620,female,34.7,5,1,54043,185.44,G6,S
4621,0,3,Name_4621,male,13.4,5,3,29601,183.66,E44,Q
4622,0,1,Name_4622,female,25.5,5,1,88151,121.08,B57,S
4623,0,3,Name_4623,female,39.3,2,3,23047,82.43,,Q
4624,0,3,Name_4624,female,37.1,0,4,24476,28.79,E44,C
4625,0,3,Name_4625,male,33.7,0,5,10628,43.02,E44,C
4626,1,3,Name_4626,female,43.1,3,1,79785,139.14,E44,C
4627,0,3,Name_4627,male,24.9,5,1,83875,13.16,,Q
4628,1,1,Name_4628,female,32.5,5,2,78974,177.86,E44,C
4629,0,1,Name_4629,female,-17.3,3,1,93665,121.71,B57,Q
4630,0,3,Name_4630,female,23.7,0,3,53033,18.58,G6,Q
4631,0,2,Name_4631,male,40.7,3,4,52744,55.56,D33,S
4632,0,3,Name_4632,male,24.5,3,4,18602,122.9,E44,C
4633,1,3,Name_4633,female,23.5,3,2,33996,16.76,B57,S
4634,0,3,Name_4634,male,15.4,3,3,42254,158.2,C123,Q
4635,0,2,Name_4635,male,44.0,3,3,26762,184.79,D33,C
4636,1,2,Name_4636,male,37.7,4,0,25774,192.63,E44,C
4637,1,2,Name_4637,female,41.6,4,1,11921,149.4,E44,Q
4638,0,1,Name_4638,male,5.8,5,2,95836,172.8,D33,C
4639,1,2,Name_4639,female,27.8,5,4,91896,126.03,D33,Q
4640,1,1,Name_4640,female,,4,5,86475,97.12,E44,C
4641,1,1,Name_4641,female,26.1,0,0,36952,145.5,B57,C
4642,0,2,Name_4642,male,21.4,2,3,34363,52.59,C123,Q
4643,0,2,Name_4643,female,25.2,0,1,82669,30.86,B57,S
4644,0,2,Name_4644,male,41.9,5,4,34087,154.75,,Q
4645,1,1,Name_4645,male,3.2,4,0,57085,192.06,G6,C
4646,0,3,Name_4646,female,54.9,0,3,17029,119.72,G6,Q
4647,1,2,Name_4647,female,36.8,2,4,19620,101.68,G6,Q
4648,0,2,Name_4648,female,29.4,3,4,97094,111.54,E44,Q
4649,0,2,Name_4649,male,42.7,1,3,48600,100.91,C123,C
4650,1,1,Name_4650,male,9.7,4,3,32980,94.02,C123,S
4651,0,1,Name_4651,female,20.7,4,2,26493,189.94,,S
4652,1,3,Name_4652,female,28.3,2,4,63193,101.16,E44,C
4653,1,2,Name_4653,male,49.1,3,3,85486,25.41,E44,S
4654,0,1,Name_4654,male,29.3,3,5,78788,155.45,E44,Q
4655,1,3,Name_4655,female,36.3,1,5,40236,84.4,C123,Q
4656,0,2,Name_4656,male,21.7,3,0,47210,145.03,E44,S
4657,0,1,Name_4657,male,36.8,2,1,29006,120.12,D33,S
4658,1,2,Name_4658,male,53.5,5,5,91044,145.5,D33,S
4659,0,2,Name_4659,male,43.9,3,2,18581,21.78,D33,Q
4660,1,1,Name_4660,male,,5,3,52606,16.44,E44,Q
4661,0,1,Name_4661,male,39.5,5,1,98335,81.92,D33,C
4662,0,1,Name_4662,female,,2,2,96173,141.7,,C
4663,0,2,Name_4663,male,37.1,4,4,89564,52.5,E44,Q
4664,0,2,Name_4664,female,45.6,4,1,54813,92.35,,Q
4665,0,3,Name_4665,female,45.5,4,5,90556,196.35,D33,C
4666,1,2,Name_4666,male,,0,2,53816,50.83,E44,C
4667,1,1,Name_4667,female,39.0,4,3,96952,171.11,B57,Q
4668,1,2,Name_4668,female,24.6,2,3,71040,166.84,G6,S
4669,1,3,Name_4669,female,17.1,1,2,49086,179.36,B57,Q
4670,1,3,Name_4670,male,26.2,3,4,93662,183.88,G6,S
4671,1,1,Name_4671,female,28.9,4,5,67830,106.39,G6,Q
4672,0,1,Name_4672,male,6.7,0,2,65860,139.57,D33,C
4673,0,3,Name_4673,female,42.0,5,0,76573,127.59,G6,C
4674,1,3,Name_4674,female,-8.7,0,2,16721,68.7,G6,C
4675,1,3,Name_4675,female,68.0,2,2,24025,63.16,B57,Q
4676,0,1,Name_4676,female,51.0,1,5,60782,74.9,G6,Q
4677,0,3,Name_4677,male,26.3,4,3,33718,51.51,E44,Q
4678,0,3,Name_4678,female,30.1,4,4,32430,153.9,,S
4679,1,1,Name_4679,female,34.2,0,2,51952,193.27,,Q
4680,1,2,Name_4680,male,21.8,2,1,89553,174.88,E44,S
4681,1,2,Name_4681,male,32.7,0,3,60667,51.41,D33,S
4682,0,3,Name_4682,male,28.0,0,3,64726,19.86,B57,S
4683,0,2,Name_4683,female,28.7,1,2,11434,153.85,C123,C
4684,1,2,Name_4684,male,32.5,2,5,23159,84.14,,S
4685,1,2,Name_4685,male,11.6,1,1,83066,166.68,B57,S
4686,0,2,Name_4686,male,30.6,2,2,80930,158.05,,C
4687,0,3,Name_4687,male,32.3,4,1,28640,128.83,C123,S
4688,0,2,Name_4688,male,31.8,3,3,42827,58.51,G6,Q
4689,0,2,Name_4689,male,27.0,5,1,47114,29.77,C123,Q
4690,1,1,Name_4690,female,45.9,3,2,18269,58.0,G6,C
4691,0,3,Name_4691,male,25.0,2,0,10385,106.85,,C
4692,0,1,Name_4692,female,33.2,3,0,86093,196.1,B57,S
4693,0,1,Name_4693,male,48.2,0,1,57585,22.1,B57,S
4694,1,3,Name_4694,male,28.9,4,5,14203,48.01,D33,S
4695,1,2,Name_4695,male,33.0,5,2,47288,129.18,,C
4696,0,1,Name_4696,female,28.7,5,4,20046,67.83,D33,S
4697,0,3,Name_4697,male,47.3,5,0,57508,173.12,,Q
4698,0,2,Name_4698,male,26.4,4,3,12021,36.49,G6,Q
4699,1,3,Name_4699,male,48.0,3,2,44748,193.0,,S
4700,1,1,Name_4700,male,28.5,5,2,59572,183.35,,C
4701,1,2,Name_4701,female,18.0,5,0,38163,178.63,G6,Q
4702,0,2,Name_4702,female,39.5,2,4,98756,42.88,E44,C
4703,1,3,Name_4703,female,25.7,0,3,94737,72.6,E44,Q
4704,0,2,Name_4704,female,38.7,2,4,83380,162.78,,S
4705,0,1,Name_4705,female,-8.2,3,3,71319,163.48,E44,S
4706,0,1,Name_4706,male,30.1,4,0,11754,143.98,B57,C
4707,1,1,Name_4707,male,23.6,4,2,72938,95.13,,S
4708,0,3,Name_4708,male,15.1,2,3,81357,69.2,C123,C
4709,1,2,Name_4709,female,22.3,1,2,66607,192.96,G6,C
4710,1,2,Name_4710,male,22.0,2,1,29533,36.46,D33,Q
4711,0,2,Name_4711,female,29.3,1,1,82675,18.31,G6,Q
4712,0,1,Name_4712,male,10.9,2,0,94319,11.73,,S
4713,1,2,Name_4713,female,34.4,1,0,32691,157.26,C123,C
4714,0,1,Name_4714,male,49.1,1,5,72022,20.77,G6,Q
4715,1,2,Name_4715,male,,5,0,48908,112.34,D33,S
4716,0,1,Name_4716,male,41.3,5,1,61832,79.79,D33,S
4717,1,2,Name_4717,male,45.3,1,3,94832,37.91,C123,Q
4718,1,3,Name_4718,female,47.3,1,4,59206,150.71,D33,S
4719,1,3,Name_4719,male,56.2,0,0,61472,20.45,B57,Q
4720,1,1,Name_4720,male,23.0,1,4,67221,70.49,D33,C
4721,0,1,Name_4721,male,19.9,5,4,40653,116.82,C123,S
4722,0,2,Name_4722,female,41.0,1,1,83658,86.46,C123,C
4723,1,2,Name_4723,male,39.9,4,5,53022,59.24,G6,Q
4724,1,3,Name_4724,male,40.9,0,3,48470,185.94,D33,C
4725,0,2,Name_4725,male,56.4,1,1,80880,186.88,D33,Q
4726,0,1,Name_4726,male,,5,0,58667,89.06,,S
4727,0,1,Name_4727,male,36.0,5,1,76254,84.81,,S
4728,0,1,Name_4728,female,16.3,3,1,25136,68.4,C123,S
4729,0,1,Name_4729,female,59.9,5,1,11494,172.59,,C
4730,0,1,Name_4730,female,,0,0,80473,117.9,G6,C
4731,1,3,Name_4731,male,25.7,5,0,59502,27.01,G6,C
4732,0,3,Name_4732,female,25.1,4,1,21765,172.13,B57,Q
4733,0,1,Name_4733,male,21.0,2,1,81658,111.63,B57,S
4734,1,2,Name_4734,male,19.8,4,4,52427,88.96,C123,C
4735,0,1,Name_4735,male,22.7,4,3,26593,74.19,G6,Q
4736,0,3,Name_4736,male,10.9,0,4,44047,28.89,G6,C
4737,0,1,Name_4737,female,19.0,0,5,16175,191.77,B57,Q
4738,0,3,Name_4738,female,57.3,3,3,12055,150.84,,S
4739,0,3,Name_4739,female,40.3,5,5,58230,35.04,B57,C
4740,1,1,Name_4740,male,43.0,3,3,96133,107.14,C123,S
4741,0,1,Name_4741,female,46.5,0,1,70635,115.56,G6,C
4742,1,2,Name_4742,female,55.7,5,4,19371,41.9,C123,Q
4743,1,3,Name_4743,male,5.2,0,3,45665,91.17,B57,S
4744,0,2,Name_4744,female,12.8,0,5,45850,132.69,D33,C
4745,1,1,Name_4745,male,18.7,2,3,36327,63.96,B57,C
4746,0,3,Name_4746,female,23.4,4,0,62859,73.01,G6,S
4747,1,2,Name_4747,female,25.8,3,3,10700,33.19,C123,Q
4748,1,2,Name_4748,female,23.7,3,1,41136,88.52,,S
4749,0,2,Name_4749,male,33.1,1,2,27826,120.93,,C
4750,0,1,Name_4750,female,30.5,2,0,27022,32.14,G6,S
4751,0,1,Name_4751,female,19.9,0,2,17894,126.81,B57,S
4752,0,1,Name_4752,female,-0.5,0,1,22179,85.58,B57,Q
4753,0,3,Name_4753,female,16.1,2,2,74717,138.85,E44,Q
4754,1,1,Name_4754,male,22.3,5,3,28722,69.82,B57,S
